greedy_scores.txt,3718.0
greedy_scores.txt,3087.0
greedy_scores.txt,3341.0
greedy_scores.txt,3685.0
greedy_scores.txt,3629.0
greedy_scores.txt,3870.0
greedy_scores.txt,3469.0
greedy_scores.txt,3407.0
greedy_scores.txt,3445.0
greedy_scores.txt,3032.0
greedy_scores.txt,3270.0
greedy_scores.txt,3141.0
greedy_scores.txt,3320.0
greedy_scores.txt,3391.0
greedy_scores.txt,3146.0
greedy_scores.txt,3152.0
greedy_scores.txt,3076.0
greedy_scores.txt,3356.0
greedy_scores.txt,3578.0
greedy_scores.txt,3209.0
greedy_scores.txt,3174.0
greedy_scores.txt,3272.0
greedy_scores.txt,3573.0
greedy_scores.txt,3056.0
greedy_scores.txt,2942.0
greedy_scores.txt,3293.0
greedy_scores.txt,3247.0
greedy_scores.txt,3807.0
greedy_scores.txt,3817.0
greedy_scores.txt,3370.0
greedy_scores.txt,3288.0
greedy_scores.txt,3342.0
greedy_scores.txt,3672.0
greedy_scores.txt,3716.0
greedy_scores.txt,3752.0
greedy_scores.txt,3155.0
greedy_scores.txt,3434.0
greedy_scores.txt,3340.0
greedy_scores.txt,3172.0
greedy_scores.txt,3136.0
greedy_scores.txt,3028.0
greedy_scores.txt,3081.0
greedy_scores.txt,2795.0
greedy_scores.txt,3122.0
greedy_scores.txt,3541.0
greedy_scores.txt,3605.0
greedy_scores.txt,3477.0
greedy_scores.txt,3525.0
greedy_scores.txt,3385.0
greedy_scores.txt,3303.0
greedy_scores.txt,2994.0
greedy_scores.txt,3540.0
greedy_scores.txt,3332.0
greedy_scores.txt,3172.0
greedy_scores.txt,3946.0
greedy_scores.txt,2794.0
greedy_scores.txt,3323.0
greedy_scores.txt,3144.0
greedy_scores.txt,3259.0
greedy_scores.txt,3443.0
greedy_scores.txt,3349.0
greedy_scores.txt,3359.0
greedy_scores.txt,3028.0
greedy_scores.txt,3359.0
greedy_scores.txt,3467.0
greedy_scores.txt,3501.0
greedy_scores.txt,3246.0
greedy_scores.txt,3339.0
greedy_scores.txt,3401.0
greedy_scores.txt,3475.0
greedy_scores.txt,3170.0
greedy_scores.txt,3276.0
greedy_scores.txt,3512.0
greedy_scores.txt,3207.0
greedy_scores.txt,3253.0
greedy_scores.txt,3292.0
greedy_scores.txt,3547.0
greedy_scores.txt,3479.0
greedy_scores.txt,3921.0
greedy_scores.txt,3531.0
greedy_scores.txt,2887.0
greedy_scores.txt,3582.0
greedy_scores.txt,3506.0
greedy_scores.txt,3391.0
greedy_scores.txt,3603.0
greedy_scores.txt,3368.0
greedy_scores.txt,3169.0
greedy_scores.txt,3000.0
greedy_scores.txt,3960.0
greedy_scores.txt,3310.0
greedy_scores.txt,3246.0
greedy_scores.txt,3064.0
greedy_scores.txt,2906.0
greedy_scores.txt,3321.0
greedy_scores.txt,3173.0
greedy_scores.txt,3461.0
greedy_scores.txt,3437.0
greedy_scores.txt,3361.0
greedy_scores.txt,2891.0
greedy_scores.txt,3967.0
greedy_scores.txt,3905.0
greedy_scores.txt,3039.0
greedy_scores.txt,3495.0
greedy_scores.txt,3819.0
greedy_scores.txt,3909.0
greedy_scores.txt,3029.0
greedy_scores.txt,3393.0
greedy_scores.txt,3219.0
greedy_scores.txt,3430.0
greedy_scores.txt,3238.0
greedy_scores.txt,3467.0
greedy_scores.txt,3121.0
greedy_scores.txt,3548.0
greedy_scores.txt,3665.0
greedy_scores.txt,3117.0
greedy_scores.txt,3449.0
greedy_scores.txt,3217.0
greedy_scores.txt,3395.0
greedy_scores.txt,3452.0
greedy_scores.txt,3452.0
greedy_scores.txt,3003.0
greedy_scores.txt,3232.0
greedy_scores.txt,3740.0
greedy_scores.txt,2911.0
greedy_scores.txt,3147.0
greedy_scores.txt,3302.0
greedy_scores.txt,3134.0
greedy_scores.txt,3496.0
greedy_scores.txt,3757.0
greedy_scores.txt,3470.0
greedy_scores.txt,2902.0
greedy_scores.txt,4000.0
greedy_scores.txt,3126.0
greedy_scores.txt,3579.0
greedy_scores.txt,3474.0
greedy_scores.txt,3635.0
greedy_scores.txt,3457.0
greedy_scores.txt,2905.0
greedy_scores.txt,3164.0
greedy_scores.txt,3330.0
greedy_scores.txt,3170.0
greedy_scores.txt,3063.0
greedy_scores.txt,3258.0
greedy_scores.txt,3026.0
greedy_scores.txt,3344.0
greedy_scores.txt,3310.0
greedy_scores.txt,3562.0
greedy_scores.txt,3196.0
greedy_scores.txt,3179.0
greedy_scores.txt,2918.0
greedy_scores.txt,3593.0
greedy_scores.txt,3120.0
greedy_scores.txt,3237.0
greedy_scores.txt,3281.0
greedy_scores.txt,3168.0
greedy_scores.txt,3217.0
greedy_scores.txt,2997.0
greedy_scores.txt,3222.0
greedy_scores.txt,3454.0
greedy_scores.txt,3863.0
greedy_scores.txt,3870.0
greedy_scores.txt,3610.0
greedy_scores.txt,3314.0
greedy_scores.txt,3002.0
greedy_scores.txt,3079.0
greedy_scores.txt,3203.0
greedy_scores.txt,3372.0
greedy_scores.txt,3227.0
greedy_scores.txt,3243.0
greedy_scores.txt,2917.0
greedy_scores.txt,3536.0
greedy_scores.txt,3164.0
greedy_scores.txt,3812.0
greedy_scores.txt,3287.0
greedy_scores.txt,3314.0
