greedy_scores.txt,3298.0
greedy_scores.txt,3804.0
greedy_scores.txt,3299.0
greedy_scores.txt,3058.0
greedy_scores.txt,3253.0
greedy_scores.txt,3787.0
greedy_scores.txt,3170.0
greedy_scores.txt,3314.0
greedy_scores.txt,3563.0
greedy_scores.txt,3183.0
greedy_scores.txt,3290.0
greedy_scores.txt,3449.0
greedy_scores.txt,3388.0
greedy_scores.txt,3425.0
greedy_scores.txt,2935.0
greedy_scores.txt,3233.0
greedy_scores.txt,3238.0
greedy_scores.txt,3143.0
greedy_scores.txt,3342.0
greedy_scores.txt,3283.0
greedy_scores.txt,3960.0
greedy_scores.txt,3390.0
greedy_scores.txt,3156.0
greedy_scores.txt,3394.0
greedy_scores.txt,3448.0
greedy_scores.txt,3225.0
greedy_scores.txt,3304.0
greedy_scores.txt,2979.0
greedy_scores.txt,3148.0
greedy_scores.txt,3137.0
greedy_scores.txt,3177.0
greedy_scores.txt,3439.0
greedy_scores.txt,3264.0
greedy_scores.txt,3354.0
greedy_scores.txt,3368.0
greedy_scores.txt,3183.0
greedy_scores.txt,3348.0
greedy_scores.txt,3171.0
greedy_scores.txt,3077.0
greedy_scores.txt,3405.0
greedy_scores.txt,3408.0
greedy_scores.txt,3125.0
greedy_scores.txt,3340.0
greedy_scores.txt,3860.0
greedy_scores.txt,3405.0
greedy_scores.txt,3422.0
greedy_scores.txt,3680.0
greedy_scores.txt,3671.0
greedy_scores.txt,3616.0
greedy_scores.txt,3170.0
greedy_scores.txt,3213.0
greedy_scores.txt,3840.0
greedy_scores.txt,3688.0
greedy_scores.txt,3188.0
greedy_scores.txt,3218.0
greedy_scores.txt,3631.0
greedy_scores.txt,3712.0
greedy_scores.txt,3436.0
greedy_scores.txt,3418.0
greedy_scores.txt,3168.0
greedy_scores.txt,3382.0
greedy_scores.txt,3557.0
greedy_scores.txt,2935.0
greedy_scores.txt,2958.0
greedy_scores.txt,3325.0
greedy_scores.txt,3880.0
greedy_scores.txt,3271.0
greedy_scores.txt,3200.0
greedy_scores.txt,3135.0
greedy_scores.txt,3167.0
greedy_scores.txt,3443.0
greedy_scores.txt,3715.0
greedy_scores.txt,3504.0
greedy_scores.txt,3064.0
greedy_scores.txt,3448.0
greedy_scores.txt,3285.0
greedy_scores.txt,3135.0
greedy_scores.txt,3312.0
greedy_scores.txt,3598.0
greedy_scores.txt,3057.0
greedy_scores.txt,3248.0
greedy_scores.txt,3399.0
greedy_scores.txt,3363.0
greedy_scores.txt,3505.0
greedy_scores.txt,3207.0
greedy_scores.txt,3791.0
greedy_scores.txt,3053.0
greedy_scores.txt,3482.0
greedy_scores.txt,3555.0
greedy_scores.txt,3288.0
greedy_scores.txt,3185.0
greedy_scores.txt,3577.0
greedy_scores.txt,3168.0
greedy_scores.txt,3194.0
greedy_scores.txt,3801.0
greedy_scores.txt,3252.0
greedy_scores.txt,3553.0
greedy_scores.txt,3235.0
greedy_scores.txt,3262.0
greedy_scores.txt,3130.0
greedy_scores.txt,3679.0
greedy_scores.txt,3438.0
greedy_scores.txt,3250.0
greedy_scores.txt,3322.0
greedy_scores.txt,3456.0
greedy_scores.txt,3037.0
greedy_scores.txt,3407.0
greedy_scores.txt,3781.0
greedy_scores.txt,3652.0
greedy_scores.txt,3200.0
greedy_scores.txt,3315.0
greedy_scores.txt,3431.0
greedy_scores.txt,3692.0
greedy_scores.txt,3663.0
greedy_scores.txt,3149.0
greedy_scores.txt,3524.0
greedy_scores.txt,3925.0
greedy_scores.txt,3025.0
greedy_scores.txt,3180.0
greedy_scores.txt,3708.0
greedy_scores.txt,3093.0
greedy_scores.txt,3254.0
greedy_scores.txt,3414.0
greedy_scores.txt,3095.0
greedy_scores.txt,3501.0
greedy_scores.txt,3410.0
greedy_scores.txt,3378.0
greedy_scores.txt,3683.0
greedy_scores.txt,3264.0
greedy_scores.txt,3207.0
greedy_scores.txt,3035.0
greedy_scores.txt,3233.0
greedy_scores.txt,3197.0
